bedrooms,bathrooms,area,lot_size,floors,year_built,garage,fireplace,renovated,neighborhood,distance_city,price
6,5.0,3695,13404.0,2,2023,1,1,1,1,4.18,1119116.0
3,3.5,2559,4070.0,2,2001,1,0,1,1,5.65,856282.0
3,4.0,2730,2598.0,1,1961,1,1,0,1,8.32,856615.0
3,3.0,2605,2635.0,1,1971,1,1,0,0,17.38,623881.0
2,2.5,931,4844.0,2,1991,1,0,0,1,6.42,371571.0
2,2.0,1290,2070.0,1,1981,1,1,0,1,3.21,504343.0
3,3.0,2486,4183.0,2,1974,1,1,0,0,11.22,696525.0
6,5.0,4134,6839.0,2,1906,1,0,0,0,12.95,1079246.0
4,4.0,2803,2738.0,2,1989,1,0,0,1,12.31,781562.0
3,3.5,2290,1990.0,2,1992,0,1,0,1,2.11,694996.0
3,3.0,2492,3720.0,2,1903,1,1,0,0,17.86,617551.0
3,3.0,2691,3790.0,1,2020,1,0,1,0,16.04,744320.0
4,4.5,3168,4925.0,1,1965,1,0,1,1,10.25,947301.0
5,5.0,3766,6146.0,1,2018,1,0,1,0,13.65,1092592.0
4,5.0,3050,2616.0,1,1970,0,0,0,1,1.32,969039.0
4,4.5,2849,6204.0,2,1984,1,1,0,1,6.09,817027.0
2,2.0,1997,1630.0,1,1909,1,1,0,1,7.2,593264.0
3,4.0,1838,3124.0,2,1963,1,0,0,1,5.22,656510.0
5,5.0,3881,1969.0,2,2018,1,1,1,0,13.34,1033409.0
1,1.0,600,6578.0,2,2023,1,1,1,1,4.06,332716.0
4,4.0,2711,2869.0,2,1903,1,1,1,0,16.0,671242.0
3,3.0,2409,2883.0,2,1942,1,0,0,1,0.5,764589.0
4,4.0,2979,3296.0,1,2003,1,1,0,1,1.64,924447.0
3,3.5,2132,5301.0,1,2019,0,1,1,1,4.73,733628.0
4,4.5,2718,4673.0,2,1946,1,0,0,1,10.13,747452.0
4,4.0,3101,2494.0,1,1929,1,1,0,1,10.05,921969.0
3,4.0,2337,1689.0,3,2003,1,0,0,1,5.55,659904.0
4,4.0,3009,1967.0,2,1913,0,0,0,1,8.13,890505.0
4,4.5,3042,5977.0,1,1995,1,1,0,0,17.59,859861.0
4,4.5,3486,1576.0,1,1950,0,1,0,1,6.76,890378.0
6,5.0,4093,2133.0,1,1913,0,0,0,1,3.24,1097580.0
3,3.5,2570,10454.0,2,2018,0,1,1,0,12.48,797522.0
5,5.0,3405,2033.0,1,2005,1,0,0,1,10.22,1036619.0
4,4.5,2796,2710.0,2,1906,1,0,0,1,1.44,799754.0
4,4.0,3248,5976.0,1,1909,1,0,0,1,1.66,927052.0
4,4.0,2794,3032.0,2,1936,1,1,0,1,13.95,734433.0
5,5.0,3731,1590.0,1,1978,1,1,0,0,22.54,946289.0
4,4.0,2720,1514.0,2,1949,1,0,0,1,1.96,804887.0
6,5.0,4082,6044.0,1,2003,1,1,0,1,9.9,1156213.0
4,4.5,3204,3684.0,2,2009,1,0,1,1,11.43,905106.0
4,5.0,3407,9115.0,2,1925,1,0,0,1,3.78,1056792.0
3,3.0,1873,1727.0,2,1976,1,0,0,1,6.53,588561.0
3,4.0,2327,6060.0,1,2015,1,0,1,0,15.09,626608.0
5,5.0,3776,1568.0,1,1944,1,0,0,0,24.48,961347.0
1,2.0,1052,2590.0,1,1998,1,1,0,1,3.4,378853.0
4,4.5,2880,4873.0,2,1909,1,1,0,1,3.7,881291.0
3,3.0,2108,2168.0,2,2005,1,1,0,0,14.02,604077.0
3,3.5,1823,2892.0,2,2008,1,0,0,0,15.72,483561.0
5,5.0,3454,8889.0,3,1995,1,1,0,1,3.74,1069028.0
5,5.0,4253,1568.0,1,1915,0,1,0,1,7.65,1180468.0
4,4.0,3215,5345.0,2,1949,0,1,0,1,3.38,923918.0
5,5.0,3983,2384.0,1,2014,0,1,0,1,10.48,1142609.0
4,4.0,3457,1874.0,1,1907,1,1,0,1,2.66,1015110.0
5,5.0,3560,1542.0,1,2016,1,0,1,1,3.19,1044346.0
3,3.0,2311,3050.0,2,2002,1,1,0,1,11.51,724755.0
4,4.0,3050,2787.0,2,1993,0,1,0,0,17.55,836868.0
4,4.0,2713,7113.0,2,1972,1,1,0,0,13.58,674635.0
4,4.5,3391,3362.0,1,2011,1,0,0,1,3.99,968305.0
4,4.5,3062,2328.0,2,1950,1,0,0,1,1.3,959054.0
1,1.0,600,4817.0,1,1949,1,1,0,0,20.47,250000.0
4,4.0,2381,2146.0,1,1975,1,0,0,0,14.55,637909.0
4,4.0,3316,4862.0,1,1921,0,0,0,1,3.39,971882.0
3,3.0,1685,3886.0,3,1951,1,1,0,1,8.22,569394.0
4,5.0,3425,5238.0,1,2002,0,1,0,1,7.71,995937.0
3,3.0,2432,3794.0,1,1920,0,1,0,1,2.21,752625.0
5,5.0,3148,10194.0,1,1966,1,0,0,0,16.46,931189.0
5,5.0,4938,1553.0,2,1933,1,0,0,1,2.24,1285729.0
2,2.0,1211,3866.0,2,1946,0,1,1,1,11.82,447327.0
4,4.5,3227,3424.0,1,1911,1,1,0,1,5.53,918603.0
3,3.5,2049,4140.0,2,1987,1,1,0,1,3.86,709355.0
3,3.5,2434,3916.0,2,1953,1,0,0,0,15.58,756735.0
3,4.0,3148,3932.0,2,1951,1,0,1,1,8.69,850462.0
2,2.5,1891,2151.0,2,1984,1,0,1,0,20.08,479083.0
4,4.5,3642,7748.0,1,2015,0,0,1,1,4.88,1107059.0
3,3.0,3252,4863.0,2,1990,1,1,0,1,8.33,926124.0
3,3.5,2109,2991.0,1,1929,1,0,0,1,2.24,709489.0
3,3.0,1666,2158.0,2,1933,1,0,0,0,32.4,332711.0
3,3.0,1966,4370.0,2,1998,1,0,0,0,17.05,629144.0
3,3.5,2160,1865.0,2,1919,1,1,0,0,20.25,600113.0
2,2.0,1363,3116.0,2,1937,1,0,0,1,5.79,498802.0
3,3.0,1679,2907.0,2,2023,0,0,1,0,23.03,438025.0
4,4.0,2884,1905.0,2,1971,1,1,0,1,9.11,822876.0
3,3.0,1585,3062.0,1,1950,0,1,0,1,4.83,567322.0
3,3.0,2366,8057.0,2,2009,1,0,0,1,7.98,817231.0
4,4.5,2900,4129.0,3,1985,1,1,0,1,13.03,826700.0
4,5.0,3231,3034.0,2,1997,1,0,0,1,6.18,900906.0
5,5.0,3639,3451.0,1,2020,0,0,1,1,10.9,914081.0
2,3.0,1700,6515.0,1,1967,0,0,0,1,1.32,640286.0
2,2.0,1810,3315.0,2,1937,0,0,0,1,7.24,535310.0
4,4.5,2312,2647.0,1,1949,1,1,0,0,17.31,565055.0
6,5.0,4523,5245.0,2,1963,1,1,0,1,8.57,1227867.0
3,3.5,2792,1803.0,1,1900,1,1,0,0,19.55,719310.0
5,5.0,4410,3400.0,1,1932,1,1,0,1,5.45,1231927.0
4,4.0,2446,2352.0,1,1953,0,1,0,1,5.33,680633.0
5,5.0,3482,3101.0,1,1912,1,0,0,0,21.29,955679.0
2,2.0,1645,4930.0,1,2015,1,0,1,1,10.11,586391.0
5,5.0,4109,3040.0,1,1929,1,0,0,1,10.8,1026008.0
3,3.5,1768,1827.0,1,2012,1,0,0,1,1.3,577733.0
3,3.0,2099,4745.0,2,1992,1,1,0,1,1.42,781311.0
4,5.0,3925,5211.0,3,2008,0,1,1,1,10.87,1069086.0
4,4.0,2701,6043.0,1,2016,1,0,1,0,15.63,790051.0
5,5.0,4054,7025.0,1,1980,0,0,1,1,6.35,1223924.0
4,4.0,2855,2938.0,1,1981,0,0,0,1,6.2,818214.0
3,3.5,2224,2212.0,1,1989,1,1,0,0,14.96,650669.0
2,2.5,1622,1771.0,1,1905,1,1,0,0,11.89,573843.0
4,4.5,3027,6589.0,2,1996,1,1,0,0,8.29,801130.0
3,3.5,2368,4240.0,2,1944,1,1,0,0,12.66,669504.0
5,5.0,4087,8074.0,2,1964,1,0,0,1,2.55,1177931.0
4,4.0,2783,7268.0,2,1984,1,1,0,1,8.84,873236.0
4,4.0,2951,2536.0,1,2012,0,1,0,1,13.71,812407.0
4,4.0,3051,5711.0,1,2016,1,1,1,0,9.37,925211.0
4,4.5,3276,2504.0,2,1951,0,1,0,0,15.42,780810.0
3,4.0,2637,10499.0,2,1995,1,1,0,1,4.52,829418.0
2,2.0,1144,2409.0,1,1956,1,1,0,1,6.36,389570.0
5,5.0,4026,4607.0,3,1917,1,0,0,1,8.42,1173863.0
3,3.0,2429,11288.0,1,1955,1,1,0,0,19.39,743099.0
4,4.5,3055,3151.0,3,1985,1,0,0,0,12.73,846304.0
4,4.0,2484,12195.0,1,2019,1,1,1,1,5.42,924163.0
3,3.0,2266,5668.0,1,2020,0,1,1,1,11.57,852270.0
4,4.5,3564,1660.0,2,1956,1,1,0,1,11.83,918477.0
2,2.0,1294,2272.0,2,2014,1,0,0,1,2.68,474108.0
1,2.0,600,3959.0,3,2016,0,0,1,1,2.32,368527.0
4,4.0,3041,1533.0,1,1964,0,0,0,1,4.68,880739.0
3,4.0,2799,2100.0,2,2021,1,1,1,1,3.39,876068.0
1,1.0,600,2617.0,1,1994,0,0,0,1,3.59,336175.0
4,5.0,3367,1918.0,1,1947,1,1,0,1,16.6,840769.0
3,3.5,2459,6362.0,1,2020,0,0,1,1,2.98,848255.0
4,4.5,3299,5223.0,1,2017,0,1,1,0,17.47,876870.0
4,4.5,2460,1938.0,2,1917,0,0,0,1,7.48,791199.0
4,5.0,2455,2978.0,1,1930,1,1,0,1,2.04,988796.0
6,5.0,4962,1931.0,1,1988,1,1,0,0,24.72,1118557.0
4,4.5,3304,3840.0,1,1953,1,0,0,1,3.6,999993.0
4,4.0,2613,6348.0,2,2012,1,1,0,1,6.19,818885.0
6,5.0,4136,8473.0,2,1951,0,0,0,1,6.33,1209045.0
5,5.0,4114,3446.0,2,2010,1,0,0,1,10.57,1087440.0
6,5.0,4284,2648.0,2,1982,1,0,0,1,2.48,1163465.0
5,5.0,3603,3946.0,1,2002,0,0,0,0,22.66,921061.0
4,5.0,3173,8353.0,1,1901,1,0,0,0,10.52,915869.0
4,4.0,2664,2853.0,2,1940,0,0,0,1,10.41,813515.0
4,4.0,2813,2747.0,1,1986,1,0,0,0,24.02,663412.0
4,4.0,3068,3649.0,1,2015,1,1,1,1,8.21,882430.0
3,3.0,2891,5702.0,2,1944,1,1,0,0,12.41,770530.0
5,5.0,3221,5431.0,2,2016,0,1,1,0,28.89,920390.0
6,5.0,4384,1568.0,3,2005,1,1,0,0,7.67,1144090.0
2,3.0,2301,2339.0,2,1961,1,1,0,0,13.92,578601.0
4,4.0,1698,6201.0,1,1961,1,1,0,0,8.84,613955.0
3,4.0,2461,2427.0,1,2005,0,1,0,1,11.98,749274.0
4,4.5,3226,6264.0,1,2016,1,0,1,1,10.6,974846.0
4,4.5,3079,11277.0,1,1989,1,0,1,1,2.54,1073454.0
3,3.0,2337,1795.0,3,1929,1,1,1,0,26.05,568223.0
4,4.0,3164,9208.0,2,1989,1,1,0,0,11.81,972617.0
4,4.0,3080,2062.0,2,1988,1,0,0,1,11.44,887256.0
4,5.0,3067,2798.0,1,1985,0,0,0,1,9.28,845782.0
3,3.5,2696,6815.0,1,2014,1,1,0,0,20.35,685010.0
4,4.0,2917,3374.0,1,2012,0,1,0,0,21.15,662773.0
2,2.5,1418,5675.0,1,1910,0,1,0,0,12.61,438349.0
6,5.0,4611,5586.0,2,1938,1,1,0,1,7.52,1287306.0
4,5.0,3919,5778.0,2,2007,1,0,0,1,10.58,1065860.0
4,4.5,2927,3211.0,2,2014,1,1,0,1,5.07,873515.0
4,4.0,3073,3367.0,1,2000,1,1,0,1,1.0,907875.0
5,5.0,3800,4271.0,1,2014,1,1,0,1,1.06,1187573.0
2,2.0,1611,5692.0,1,2003,1,1,0,0,11.29,498763.0
4,4.0,2791,5294.0,2,1940,1,0,0,0,14.71,844812.0
4,5.0,2021,7711.0,2,1944,1,0,0,1,8.86,708628.0
3,4.0,2308,5393.0,2,1960,1,1,0,1,6.12,679615.0
5,5.0,3218,3144.0,1,1993,1,1,0,1,6.69,951677.0
3,3.5,2329,2288.0,2,1954,0,1,0,0,19.01,562964.0
4,4.5,2982,1770.0,1,1991,1,0,0,1,3.67,859775.0
4,5.0,3200,9308.0,2,1996,1,0,0,1,10.91,952486.0
5,5.0,3460,7644.0,2,1984,0,0,0,1,14.48,986994.0
2,2.5,1793,5275.0,2,1975,0,0,0,1,12.83,555037.0
6,5.0,4897,3545.0,1,1938,1,0,1,1,9.54,1300471.0
3,3.5,2378,2857.0,1,1993,1,0,0,0,9.09,666331.0
3,3.5,2379,2735.0,2,1998,0,0,0,0,19.96,641474.0
3,4.0,1929,6680.0,2,2012,1,0,0,0,12.26,553500.0
3,3.5,1218,2387.0,2,2014,1,1,0,1,3.13,554147.0
4,4.0,3624,6108.0,2,1999,1,0,0,0,11.98,1020743.0
4,4.0,3095,1954.0,1,1999,1,1,0,1,3.74,895546.0
5,5.0,3823,1962.0,1,2007,1,1,0,0,15.44,995688.0
4,4.0,2551,1636.0,3,2002,0,1,0,0,13.4,667389.0
3,3.0,2271,7445.0,2,1965,1,0,0,0,23.23,604439.0
2,2.5,864,2651.0,2,1955,1,1,0,1,12.46,385543.0
3,3.0,2210,3219.0,1,1975,1,1,0,0,20.95,594853.0
2,2.0,1477,3212.0,2,1941,0,1,0,0,19.74,369231.0
2,3.0,1344,5549.0,1,2001,1,1,0,1,10.25,409991.0
3,3.0,2183,3827.0,1,1957,1,0,0,1,3.3,702763.0
4,4.0,2697,1503.0,3,2014,1,0,0,1,3.17,796627.0
4,4.5,3035,1857.0,2,1938,1,0,0,0,14.57,842499.0
2,3.0,2446,5071.0,2,2016,1,1,1,0,18.7,601004.0
3,3.0,2167,6733.0,2,2022,1,1,1,1,7.24,761189.0
4,4.5,3382,4922.0,1,2019,0,0,1,0,13.44,937220.0
4,4.5,2475,1808.0,1,1943,1,1,0,1,4.82,794012.0
4,4.0,2748,3313.0,1,1916,0,1,0,1,4.19,893722.0
3,3.5,2750,1871.0,1,1931,1,1,0,0,18.45,632782.0
4,4.5,2969,3581.0,2,1955,1,1,0,1,11.85,899680.0
4,4.5,2316,7148.0,1,2006,1,1,0,1,2.16,752181.0
3,3.0,2700,1881.0,2,1914,0,1,0,1,4.21,792779.0
3,4.0,1988,6889.0,2,1997,1,1,0,1,5.15,741419.0
2,3.0,1392,5497.0,1,1976,1,1,0,1,9.66,547957.0
2,2.0,2100,2984.0,1,1936,0,1,1,0,12.09,616355.0
5,5.0,3903,3038.0,1,1970,1,0,0,1,10.35,1089136.0
3,3.0,2664,2986.0,1,1996,1,0,0,0,9.99,670423.0
4,4.0,2899,2286.0,2,2022,1,0,1,0,20.33,728698.0
3,3.0,2397,2090.0,1,1954,1,1,0,1,3.62,761949.0
3,3.5,2023,7407.0,2,1985,1,1,0,1,8.36,648374.0
4,4.0,3569,1867.0,2,2009,1,1,0,1,7.72,954342.0
4,4.5,3374,6242.0,1,1990,1,0,0,1,0.5,967906.0
5,5.0,3932,1969.0,1,1947,1,0,0,1,8.94,1045053.0
3,3.0,2445,3105.0,1,1991,1,1,0,0,19.56,694810.0
3,4.0,3125,2373.0,1,1976,1,1,0,0,14.61,810014.0
5,5.0,3014,11046.0,1,1951,0,0,0,1,14.05,980811.0
5,5.0,4266,5666.0,2,1983,1,0,1,1,10.09,1185664.0
4,5.0,3792,3407.0,1,2005,1,0,0,0,19.08,895571.0
5,5.0,3494,2477.0,1,1945,1,0,1,1,7.05,1015706.0
3,4.0,2466,3675.0,1,1969,1,0,0,1,10.33,677176.0
4,4.0,2631,3840.0,1,2013,1,1,0,1,12.77,787850.0
4,4.5,3151,1925.0,2,1966,0,1,0,1,10.73,892386.0
4,4.5,2443,4514.0,2,1934,1,0,0,0,17.66,645555.0
3,3.0,2185,3814.0,2,1940,1,1,0,0,11.56,655901.0
4,4.0,2837,6158.0,2,1972,1,0,0,1,7.56,947035.0
5,5.0,3675,1834.0,2,1974,0,1,1,1,1.84,1056263.0
4,4.5,2940,4325.0,1,1919,1,1,0,0,7.46,821419.0
3,4.0,3241,2138.0,1,1951,1,1,0,1,2.86,923345.0
5,5.0,4064,2824.0,1,1964,1,0,0,0,14.28,999632.0
6,5.0,3293,1740.0,2,2020,1,0,1,0,21.42,864757.0
4,4.5,3067,1661.0,2,1951,1,0,0,1,3.76,920091.0
5,5.0,3515,2568.0,2,1979,1,1,0,1,8.25,968090.0
3,3.0,1726,6419.0,2,1991,1,0,0,1,6.49,610992.0
6,5.0,4677,11499.0,2,1983,1,1,0,0,15.61,1211242.0
2,2.5,1055,2539.0,1,1935,1,0,1,1,5.49,487183.0
4,4.5,3395,2004.0,1,1969,0,1,1,0,18.2,782905.0
3,3.0,2393,5643.0,2,1988,1,1,0,1,5.97,776273.0
3,3.0,2613,9691.0,2,1992,1,0,0,0,16.49,621449.0
3,3.5,2410,4341.0,1,2018,1,1,1,1,3.21,880463.0
3,3.0,1839,2375.0,2,1956,1,0,0,1,11.05,632421.0
3,3.5,2475,12689.0,2,1984,0,1,0,1,6.77,910781.0
1,1.5,1031,1773.0,2,1961,0,1,0,0,24.43,271037.0
5,5.0,4110,1937.0,1,1974,1,1,0,1,2.49,1120481.0
3,3.0,2710,2713.0,2,2008,1,0,0,1,3.04,867058.0
4,4.0,4304,1931.0,1,1956,1,1,0,0,25.43,1086228.0
3,4.0,2702,3701.0,1,1979,1,1,0,1,12.45,797285.0
3,4.0,2951,4890.0,1,1931,1,0,0,1,3.36,867546.0
4,4.0,2661,4320.0,2,1944,0,1,0,1,6.62,810860.0
3,3.0,1981,10519.0,1,1993,1,0,0,0,20.11,634625.0
3,3.0,2614,1651.0,2,1949,1,1,0,1,2.04,885866.0
4,4.0,2440,1639.0,2,1992,1,1,0,1,3.16,685216.0
5,5.0,3826,3627.0,2,1900,0,0,0,0,17.0,905766.0
4,4.5,4078,4965.0,1,1946,1,1,0,0,17.51,932358.0
4,4.0,3743,5692.0,1,1915,1,1,0,1,3.16,1097605.0
5,5.0,3740,4301.0,1,1913,1,0,0,1,2.64,1005611.0
5,5.0,3312,1633.0,1,1931,1,1,0,1,7.96,935126.0
5,5.0,3644,3117.0,2,1940,1,0,0,0,17.8,949221.0
3,3.0,2280,3605.0,1,1939,1,1,1,1,7.75,777081.0
6,5.0,4488,2789.0,2,1966,0,1,0,0,13.27,1111330.0
4,5.0,3178,7229.0,2,2001,0,1,0,1,14.2,891503.0
2,2.0,1204,10859.0,2,1947,1,1,0,0,12.48,591038.0
5,5.0,3868,3047.0,1,1985,1,0,1,0,22.6,894340.0
3,3.5,2355,2419.0,2,1944,1,1,0,1,10.59,671068.0
4,4.0,3037,1774.0,1,1909,1,0,0,1,10.29,846824.0
4,4.0,2506,3882.0,3,1989,1,0,1,1,2.08,806430.0
4,4.0,3044,3936.0,2,1988,1,1,0,0,16.5,808693.0
4,4.5,2477,3566.0,2,2012,1,0,0,1,5.06,778358.0
4,4.0,3287,1525.0,1,1990,0,1,0,1,5.68,1001283.0
4,4.0,2781,2014.0,1,1911,1,1,0,1,7.17,930011.0
2,2.0,785,5076.0,1,1968,0,0,0,1,3.36,392706.0
3,3.0,2727,1733.0,2,1964,0,0,0,1,8.68,814288.0
4,5.0,3431,3087.0,2,2022,1,1,1,0,16.8,826965.0
5,5.0,4009,7974.0,1,1950,0,0,0,1,2.77,1098533.0
3,3.0,1849,5588.0,1,1914,0,0,0,1,7.44,653517.0
4,4.0,2246,11704.0,3,2010,1,1,0,1,9.02,787380.0
3,3.0,2202,4309.0,2,1974,0,1,1,0,13.16,625799.0
3,3.5,2271,2973.0,3,1969,0,0,0,0,14.02,569256.0
3,3.5,2276,6911.0,2,2017,1,1,1,1,9.91,721872.0
4,4.0,3657,12145.0,2,1963,0,1,1,1,2.84,1157392.0
3,3.0,1912,2236.0,1,1906,0,1,1,0,18.28,449193.0
3,3.5,2320,1507.0,3,1939,0,0,0,1,3.55,687905.0
4,4.5,3045,2449.0,2,1975,0,1,1,1,3.21,876153.0
2,2.0,1183,1553.0,3,1995,1,1,0,1,9.6,343595.0
3,4.0,3389,8190.0,2,1961,1,1,0,1,4.01,1052604.0
3,3.5,2574,3510.0,2,2021,1,1,1,0,18.64,724077.0
4,5.0,3601,1662.0,2,1984,1,1,0,0,21.85,798322.0
4,4.0,2842,2301.0,1,1928,1,1,0,1,9.1,817007.0
3,3.0,2260,6396.0,2,1935,1,0,1,0,18.61,676664.0
3,3.0,2076,3950.0,2,1946,1,0,0,1,7.28,581724.0
4,4.0,2914,5180.0,2,1992,1,1,0,0,19.58,717248.0
5,5.0,4081,3040.0,2,1909,1,0,0,0,19.57,1047773.0
5,5.0,3782,2017.0,1,1994,1,0,0,0,17.25,913152.0
3,3.5,2600,2777.0,2,1984,1,1,1,1,11.68,787479.0
2,2.5,2009,9808.0,2,1965,1,1,0,0,18.6,601733.0
3,3.5,1903,6043.0,2,1953,0,0,0,0,19.4,533951.0
3,3.0,2487,2515.0,1,2022,1,0,1,1,7.45,720117.0
4,4.5,2478,7568.0,2,2010,1,1,0,0,13.42,703283.0
4,5.0,3716,2979.0,1,1998,1,1,0,1,4.43,1021334.0
4,5.0,3245,6130.0,1,1913,1,0,0,0,15.12,952968.0
3,3.5,2283,2913.0,2,2005,0,1,0,1,5.18,724742.0
5,5.0,3469,1885.0,3,2011,1,0,0,1,2.25,1023831.0
4,4.5,3126,5299.0,1,1916,0,0,0,1,3.46,941417.0
3,3.5,2550,5845.0,1,1994,1,1,0,0,20.86,746940.0
4,4.0,3492,2666.0,2,1963,1,0,0,0,19.0,776687.0
4,4.0,3348,2334.0,2,1992,1,0,0,1,4.13,999121.0
4,4.0,3203,2146.0,2,1940,1,0,0,0,9.43,738212.0
4,5.0,3489,2407.0,2,1974,1,0,0,1,4.02,949098.0
3,3.0,2457,11097.0,1,2007,1,0,0,1,11.07,830823.0
3,3.5,1860,2288.0,1,1993,1,0,0,0,15.17,535627.0
5,5.0,3385,4974.0,2,1925,1,0,0,0,4.74,937292.0
5,5.0,3778,2030.0,1,1991,1,1,0,0,22.75,896824.0
6,5.0,4172,3566.0,1,1992,1,0,0,1,4.99,1215953.0
3,3.5,2179,5758.0,2,2018,1,1,1,0,19.67,665436.0
5,5.0,4073,2372.0,2,1955,1,1,0,1,11.89,1080305.0
4,4.5,3373,1972.0,2,2008,1,1,0,1,9.53,919069.0
4,4.0,3097,5327.0,2,1927,1,1,1,1,13.21,914809.0
3,4.0,3497,7091.0,1,1933,1,1,1,1,8.05,1074465.0
4,4.0,3410,4623.0,2,1979,1,1,0,1,11.37,959150.0
4,4.0,2960,1562.0,1,2009,1,0,0,0,15.99,780856.0
4,4.0,2684,1573.0,3,2013,1,1,1,1,7.06,757494.0
3,3.0,1778,8435.0,1,1951,1,1,0,1,8.61,604218.0
3,3.0,2186,2260.0,1,1991,1,0,0,1,6.2,643647.0
3,3.0,1314,3392.0,2,2003,1,1,0,1,6.73,439647.0
5,5.0,3483,5503.0,1,1975,1,1,0,1,1.09,1058505.0
4,4.5,3531,5131.0,2,1928,1,1,0,1,1.3,1068249.0
2,2.5,1505,6241.0,1,1971,0,0,0,1,5.06,531526.0
6,5.0,4158,1862.0,2,1988,0,0,0,1,3.29,1089763.0
3,4.0,2617,1629.0,1,1987,0,1,1,1,13.02,766578.0
6,5.0,4235,11206.0,1,1984,0,0,0,1,9.8,1282056.0
3,3.0,2512,2831.0,1,2014,0,0,0,0,14.83,675510.0
4,4.0,3559,2931.0,2,1985,1,1,0,1,3.09,985904.0
5,5.0,3928,3150.0,1,2006,1,0,0,0,18.2,1058679.0
5,5.0,3623,4007.0,2,2020,1,1,1,1,8.94,1205546.0
4,4.5,3144,1942.0,2,1976,1,1,0,1,10.39,900121.0
5,5.0,3671,1676.0,1,1989,1,0,1,1,3.03,1043892.0
3,3.0,2300,2330.0,1,2015,0,1,1,1,4.02,700621.0
4,4.0,2715,3889.0,1,1959,1,0,0,1,1.76,791293.0
5,5.0,4355,3574.0,2,1979,0,1,1,1,10.43,1171934.0
5,5.0,3257,1623.0,2,1982,1,0,0,1,8.98,910129.0
4,4.0,3702,3034.0,2,1919,1,1,0,1,5.88,1055603.0
3,4.0,2515,9461.0,2,2018,1,0,1,0,26.04,705360.0
3,4.0,2626,6538.0,2,2016,0,0,1,1,4.63,861077.0
2,2.0,1847,3789.0,1,1937,1,0,0,1,2.97,675660.0
5,5.0,3504,2438.0,2,2022,1,1,1,0,26.19,877617.0
5,5.0,4500,3546.0,1,1955,1,1,0,1,6.35,1169276.0
4,4.0,2065,2118.0,1,2003,0,1,0,0,16.56,585627.0
4,4.5,2963,1894.0,1,2009,0,1,0,0,18.84,767253.0
4,5.0,3035,5763.0,2,1943,0,1,0,0,12.18,858010.0
6,5.0,4277,2156.0,1,1986,1,0,0,1,6.51,1122173.0
4,4.5,3006,5395.0,1,1931,1,1,0,1,7.9,878854.0
4,4.0,3493,3023.0,2,1974,1,1,0,1,3.13,1019692.0
3,3.0,2097,5569.0,2,2019,1,0,1,1,4.46,656587.0
3,4.0,2456,1906.0,2,1983,1,0,0,1,3.09,804739.0
6,5.0,4167,7397.0,1,1972,1,0,1,1,7.34,1156848.0
2,2.0,1837,3939.0,2,1928,1,1,0,0,16.58,518931.0
2,2.5,2231,2990.0,2,1996,1,1,0,1,7.99,621210.0
4,4.0,2786,2343.0,2,1935,0,0,1,0,11.48,719069.0
4,4.5,2594,4538.0,2,2020,1,1,1,1,7.78,772365.0
3,3.0,1443,2602.0,2,1994,1,0,0,0,10.88,354515.0
4,4.5,3817,4281.0,1,1985,1,0,0,0,24.87,961696.0
4,4.0,3906,2194.0,2,1959,1,1,0,1,3.97,1042779.0
5,5.0,3692,1657.0,1,2003,0,1,0,1,1.51,1123410.0
3,3.0,1843,1541.0,3,1919,1,0,0,1,6.55,616083.0
3,4.0,2210,3331.0,1,2018,1,1,1,1,1.23,788172.0
4,4.5,3195,2950.0,2,1941,1,1,0,0,17.11,846777.0
4,4.0,2851,3487.0,3,1965,1,1,0,1,3.93,748191.0
4,4.0,2684,1562.0,1,2014,1,0,0,1,7.09,794073.0
3,3.0,1664,1797.0,1,2004,1,1,0,1,12.06,523610.0
6,5.0,4644,8157.0,2,2012,1,1,0,1,2.56,1253103.0
5,5.0,3601,5173.0,2,1948,1,0,0,0,18.59,992900.0
3,3.5,2529,6178.0,2,1908,1,1,0,1,2.45,885221.0
3,3.0,1967,4184.0,3,1910,1,1,0,1,2.13,662513.0
3,4.0,2926,5822.0,1,1991,0,1,0,0,8.11,787502.0
4,4.0,3338,1646.0,2,1901,1,0,1,1,8.37,1005309.0
4,4.5,3246,8306.0,3,1971,1,0,0,0,18.85,898340.0
3,3.0,2389,2552.0,2,1996,0,1,1,0,15.62,679766.0
3,4.0,2206,2338.0,2,1961,0,1,0,1,3.61,721854.0
6,5.0,4243,2007.0,2,1978,0,1,0,0,22.82,1045422.0
3,3.0,2021,3987.0,2,1953,1,1,0,1,10.85,590573.0
4,4.0,2618,1929.0,1,2013,1,0,0,1,7.07,833507.0
6,5.0,3748,3533.0,2,1973,1,1,0,1,8.17,1107844.0
4,4.5,3639,2183.0,2,1959,1,0,0,1,10.03,873289.0
4,4.0,3933,1631.0,2,1977,1,0,0,1,3.69,976176.0
5,5.0,3878,2933.0,1,2015,1,0,1,1,9.98,1136378.0
2,2.5,1057,4406.0,1,1968,1,1,0,1,2.35,482997.0
3,3.0,1515,2506.0,2,1975,1,0,0,0,14.65,446617.0
3,3.0,2480,2367.0,2,2003,1,0,0,1,6.08,632685.0
3,3.0,2361,2248.0,2,2013,1,1,0,1,2.45,681520.0
3,3.0,2552,2006.0,2,1947,0,1,0,0,12.15,568066.0
3,3.0,2598,17437.0,3,1985,1,1,1,1,12.34,862074.0
