age,gender,frequent_flyer,flight_distance,departure_delay,arrival_delay,seat_comfort,in_flight_entertainment,food_service,onboard_service,baggage_handling,checkin_ease,wifi_connectivity,satisfaction
35,Male,No,2580.0,6.0,2.0,3,1,3,2,4,4,1,2
62,Male,Yes,3282.0,8.0,5.0,2,2,4,5,3,3,4,5
50,Female,Yes,2752.0,3.0,3.0,2,3,2,2,3,5,3,3
54,Male,No,2515.0,9.0,11.0,1,1,5,3,3,4,4,1
49,Male,No,432.0,7.0,4.0,2,3,4,3,2,5,2,2
44,Male,Yes,2671.0,4.0,4.0,1,2,3,1,2,3,2,1
29,Male,No,3166.0,15.0,4.0,5,4,3,4,2,3,4,4
30,Female,Yes,766.0,7.0,0.0,3,3,4,1,3,2,4,1
39,Female,Yes,2541.0,17.0,3.0,4,3,3,2,1,4,4,3
38,Male,No,2097.0,1.0,37.0,1,1,5,2,4,2,4,1
33,Female,No,287.0,6.0,10.0,2,3,5,3,5,2,1,2
33,Female,Yes,142.0,0.0,9.0,3,4,4,3,3,2,1,2
26,Female,No,3120.0,10.0,7.0,5,5,2,3,3,4,1,3
22,Male,No,2370.0,5.0,6.0,1,3,2,1,1,5,2,1
22,Male,No,394.0,9.0,6.0,3,2,3,2,3,5,3,3
54,Female,No,2944.0,19.0,3.0,2,3,4,2,2,3,4,1
23,Female,Yes,2204.0,1.0,6.0,4,5,3,5,1,2,4,5
31,Female,No,351.0,14.0,10.0,2,4,1,3,4,2,3,1
38,Female,No,2739.0,6.0,22.0,4,4,2,4,2,3,2,3
69,Male,No,662.0,2.0,1.0,2,2,5,3,5,3,1,3
23,Male,No,557.0,3.0,4.0,1,3,4,2,3,3,5,1
47,Male,No,497.0,46.0,7.0,4,3,5,2,2,1,5,2
22,Male,Yes,2876.0,2.0,19.0,2,2,4,2,4,2,3,1
27,Female,Yes,267.0,9.0,5.0,4,3,4,5,4,4,2,4
42,Male,No,1904.0,9.0,5.0,4,1,2,1,4,2,1,1
27,Male,No,565.0,21.0,20.0,4,4,5,4,3,5,2,3
58,Female,No,2224.0,2.0,6.0,5,5,4,5,2,3,2,3
41,Male,Yes,501.0,6.0,3.0,2,2,5,1,4,4,3,1
30,Male,No,395.0,25.0,11.0,3,1,3,5,3,2,4,1
35,Female,Yes,411.0,24.0,12.0,5,5,4,5,3,4,1,4
26,Female,No,2005.0,2.0,3.0,3,3,4,2,4,3,4,3
24,Female,Yes,503.0,2.0,11.0,3,5,2,4,3,2,5,3
31,Female,No,673.0,2.0,5.0,3,2,4,2,2,4,3,3
42,Female,No,1748.0,1.0,3.0,3,3,3,3,4,5,3,5
38,Female,Yes,650.0,14.0,30.0,1,2,4,1,4,5,5,1
46,Male,Yes,2702.0,4.0,3.0,5,3,4,4,1,3,1,4
23,Female,Yes,520.0,36.0,7.0,3,4,3,5,4,4,5,3
36,Female,Yes,431.0,4.0,16.0,3,3,3,3,4,3,3,3
36,Female,No,2157.0,33.0,6.0,1,2,5,3,4,4,1,1
30,Female,No,706.0,9.0,15.0,3,1,4,5,4,4,1,2
39,Female,No,687.0,1.0,13.0,3,2,3,3,3,2,3,3
42,Female,No,461.0,5.0,3.0,2,3,4,1,4,3,4,1
22,Male,No,3462.0,44.0,11.0,1,2,2,2,2,5,1,1
41,Male,Yes,2432.0,5.0,5.0,2,2,3,1,3,2,4,1
41,Female,Yes,647.0,22.0,10.0,5,1,4,3,4,3,4,3
29,Female,No,553.0,15.0,22.0,4,3,5,3,4,4,3,4
28,Male,No,677.0,14.0,16.0,1,1,2,1,3,4,3,1
34,Female,No,429.0,18.0,19.0,1,2,1,2,3,2,1,1
56,Female,Yes,593.0,5.0,13.0,4,2,5,3,5,2,3,2
32,Female,No,496.0,10.0,20.0,2,2,4,4,3,3,1,1
34,Female,No,2454.0,6.0,3.0,3,2,4,2,5,4,4,1
24,Male,No,525.0,10.0,16.0,5,4,4,4,4,3,2,3
36,Male,No,617.0,4.0,22.0,2,4,2,4,4,2,4,1
56,Female,No,2720.0,6.0,13.0,3,4,2,2,4,3,1,2
50,Male,No,628.0,22.0,27.0,1,1,3,1,3,3,1,1
26,Male,No,277.0,8.0,4.0,3,1,3,1,5,3,1,3
38,Male,No,217.0,19.0,15.0,4,5,3,5,4,2,4,3
28,Female,No,557.0,4.0,17.0,1,3,4,3,3,2,2,1
21,Male,No,755.0,12.0,31.0,4,5,3,3,3,3,2,1
57,Female,Yes,531.0,13.0,4.0,4,5,4,3,4,3,1,5
51,Female,Yes,224.0,11.0,43.0,5,2,4,3,1,5,4,1
22,Female,Yes,553.0,2.0,1.0,1,2,3,2,4,3,2,1
54,Female,No,436.0,1.0,2.0,4,3,5,3,5,4,1,5
23,Female,Yes,3140.0,5.0,5.0,4,3,2,3,3,3,1,3
49,Male,Yes,470.0,11.0,0.0,3,3,5,4,4,3,1,5
48,Male,No,483.0,4.0,1.0,4,3,3,1,3,3,1,2
36,Female,No,447.0,3.0,7.0,2,2,1,1,3,4,3,2
45,Male,No,446.0,11.0,1.0,5,5,5,4,2,5,3,5
33,Male,No,567.0,6.0,41.0,3,4,2,4,3,5,4,1
23,Male,No,2767.0,1.0,9.0,2,2,3,3,3,2,1,1
32,Male,Yes,2354.0,2.0,3.0,2,2,2,3,1,2,1,1
58,Male,No,2438.0,1.0,1.0,3,2,4,4,4,3,5,3
20,Male,No,2961.0,4.0,10.0,2,5,2,5,4,2,1,4
47,Female,Yes,2057.0,18.0,29.0,4,2,2,3,4,3,4,1
23,Male,Yes,488.0,28.0,6.0,4,3,1,5,3,3,5,5
36,Female,Yes,611.0,27.0,17.0,1,1,4,1,4,1,4,1
30,Female,Yes,457.0,4.0,2.0,1,1,2,1,4,3,1,1
39,Female,No,476.0,2.0,5.0,4,1,4,2,1,3,3,1
37,Female,No,299.0,4.0,10.0,3,1,4,1,4,4,4,2
32,Female,No,291.0,1.0,19.0,1,2,3,2,4,4,1,1
29,Male,Yes,3016.0,5.0,3.0,4,4,3,4,3,4,2,5
23,Male,No,573.0,20.0,2.0,3,2,3,1,1,2,4,1
31,Female,No,469.0,41.0,11.0,3,3,4,3,2,3,1,1
52,Female,Yes,2395.0,29.0,17.0,4,5,5,3,4,3,3,4
38,Female,No,427.0,15.0,4.0,3,4,3,2,5,4,1,2
28,Female,No,509.0,1.0,6.0,3,4,5,2,2,5,2,2
29,Female,No,1958.0,15.0,2.0,4,4,4,4,3,4,3,5
41,Female,No,546.0,7.0,2.0,5,3,2,4,4,1,3,4
30,Female,Yes,2323.0,7.0,6.0,5,3,5,4,4,4,1,5
36,Male,Yes,290.0,12.0,5.0,3,2,1,1,4,5,1,3
39,Female,Yes,337.0,15.0,3.0,2,3,2,4,3,4,2,1
29,Female,No,316.0,13.0,3.0,4,2,3,2,2,4,4,3
21,Male,No,1889.0,4.0,10.0,2,4,4,3,3,4,3,1
26,Male,No,2023.0,5.0,41.0,5,4,1,5,4,4,1,3
24,Female,Yes,469.0,10.0,17.0,1,1,1,1,2,1,3,1
24,Female,No,2269.0,18.0,23.0,4,4,3,3,5,4,2,1
24,Female,No,541.0,3.0,0.0,1,2,4,2,5,2,4,3
33,Male,No,1945.0,14.0,16.0,4,2,4,2,3,4,4,1
37,Male,No,540.0,16.0,1.0,5,1,2,3,5,1,1,1
48,Female,Yes,2118.0,0.0,2.0,5,4,3,4,4,4,3,4
26,Female,Yes,519.0,8.0,2.0,1,1,4,2,4,3,1,1
33,Female,No,159.0,16.0,9.0,3,3,4,3,5,3,2,1
19,Female,Yes,301.0,0.0,8.0,3,3,4,2,3,2,2,2
31,Female,No,2333.0,32.0,19.0,5,3,5,5,3,2,1,2
70,Female,No,305.0,11.0,5.0,2,3,1,3,5,3,1,2
32,Male,Yes,1974.0,6.0,9.0,3,1,4,3,5,5,3,3
54,Female,No,407.0,9.0,9.0,2,3,3,5,3,3,1,2
38,Male,No,388.0,2.0,15.0,2,1,5,1,5,4,1,2
57,Male,No,1975.0,5.0,7.0,3,1,3,2,1,2,4,2
32,Female,Yes,2185.0,3.0,26.0,2,2,5,4,3,3,4,3
40,Female,Yes,502.0,7.0,17.0,4,4,5,5,3,4,2,4
32,Male,No,410.0,2.0,6.0,3,4,2,2,3,5,1,2
37,Female,No,2418.0,4.0,1.0,2,1,2,3,5,3,3,1
45,Male,Yes,180.0,3.0,15.0,4,3,3,4,3,5,4,5
38,Male,No,2842.0,4.0,2.0,4,3,4,1,3,3,1,4
24,Female,No,535.0,19.0,12.0,4,4,3,3,3,4,3,2
20,Female,No,2336.0,3.0,19.0,4,3,5,1,5,3,4,3
37,Male,Yes,3379.0,10.0,12.0,5,5,3,4,4,3,4,5
51,Female,No,547.0,5.0,1.0,3,3,4,2,4,4,4,4
28,Female,No,420.0,11.0,18.0,1,3,5,2,3,3,3,1
38,Female,Yes,2625.0,13.0,1.0,1,1,3,3,5,2,4,1
30,Female,No,574.0,15.0,6.0,3,3,4,4,1,1,3,2
35,Male,No,207.0,18.0,9.0,5,3,4,4,3,3,1,2
26,Female,No,2239.0,16.0,2.0,2,3,4,1,1,2,3,1
27,Female,No,548.0,11.0,18.0,3,2,2,1,5,2,4,1
29,Female,No,350.0,7.0,8.0,4,3,5,3,4,2,1,4
25,Female,No,2353.0,9.0,24.0,2,3,4,1,3,3,4,1
26,Male,No,1534.0,1.0,0.0,3,3,4,3,5,4,3,2
39,Female,Yes,401.0,1.0,1.0,4,5,3,5,1,3,1,3
24,Female,No,526.0,19.0,10.0,2,3,2,1,4,5,3,2
30,Female,No,2740.0,5.0,9.0,1,4,4,2,5,3,2,1
30,Male,No,440.0,10.0,1.0,3,4,4,5,2,3,2,3
54,Female,No,224.0,20.0,3.0,3,4,3,3,3,2,2,1
46,Male,No,517.0,4.0,1.0,4,3,3,4,3,4,3,3
30,Female,Yes,623.0,8.0,9.0,1,2,5,1,4,4,3,1
39,Female,No,741.0,6.0,7.0,2,3,4,5,4,4,1,5
32,Male,No,199.0,9.0,11.0,3,5,4,5,1,3,3,3
31,Male,Yes,747.0,4.0,14.0,5,4,4,5,4,3,1,5
52,Female,Yes,552.0,9.0,14.0,3,3,4,2,3,3,4,2
40,Male,No,430.0,5.0,4.0,3,2,4,4,3,3,4,4
24,Female,No,2472.0,3.0,27.0,2,3,4,2,4,3,4,1
58,Male,Yes,338.0,27.0,1.0,2,2,2,3,4,3,2,1
24,Female,No,3200.0,1.0,25.0,4,4,3,4,5,3,1,4
40,Male,Yes,380.0,8.0,1.0,5,3,4,4,5,4,2,3
39,Male,No,421.0,3.0,7.0,3,4,1,4,2,4,3,2
28,Female,No,388.0,2.0,2.0,3,4,5,5,3,4,2,5
23,Male,No,576.0,10.0,0.0,3,2,2,2,5,3,3,1
22,Female,No,598.0,2.0,4.0,5,5,4,3,4,4,1,3
56,Male,No,2358.0,2.0,18.0,2,3,3,2,4,4,5,3
45,Female,No,2508.0,30.0,7.0,3,1,1,2,4,5,1,1
31,Female,No,381.0,0.0,1.0,5,4,4,5,5,5,1,5
34,Male,Yes,345.0,1.0,16.0,5,5,2,5,4,3,3,5
51,Male,No,2514.0,0.0,4.0,3,1,4,2,2,4,1,1
30,Female,Yes,2391.0,2.0,5.0,2,4,2,2,3,1,3,1
40,Female,Yes,2248.0,31.0,17.0,4,2,5,4,3,4,4,4
28,Female,No,2253.0,4.0,5.0,2,2,3,2,5,3,2,1
37,Female,Yes,317.0,10.0,10.0,2,5,4,5,5,3,1,4
54,Female,No,2935.0,17.0,19.0,3,4,2,4,5,5,1,5
33,Male,No,3183.0,31.0,7.0,3,2,1,2,2,2,1,1
25,Male,Yes,2206.0,4.0,8.0,4,4,3,5,4,2,4,3
40,Female,Yes,2686.0,27.0,2.0,5,5,2,3,2,4,4,3
28,Female,No,231.0,27.0,12.0,4,3,3,4,3,4,2,1
30,Male,Yes,519.0,11.0,21.0,4,3,3,3,3,3,2,2
41,Female,Yes,630.0,8.0,25.0,3,2,5,1,4,4,1,1
27,Female,Yes,641.0,11.0,9.0,2,3,3,4,5,2,2,1
31,Female,No,1825.0,20.0,10.0,3,2,4,2,1,2,3,1
20,Female,No,814.0,5.0,3.0,3,4,3,3,2,4,3,3
39,Female,Yes,1642.0,5.0,2.0,4,2,3,1,4,2,2,2
20,Female,No,366.0,9.0,14.0,5,3,4,2,4,4,4,2
34,Female,No,442.0,19.0,41.0,4,4,4,2,5,2,4,3
37,Female,No,284.0,18.0,11.0,2,2,3,3,1,3,1,1
35,Male,Yes,3230.0,17.0,4.0,4,2,4,3,3,3,1,2
36,Male,Yes,475.0,19.0,0.0,1,3,5,2,4,3,5,1
29,Female,Yes,2991.0,4.0,9.0,5,3,2,3,5,2,4,4
36,Female,No,210.0,0.0,33.0,5,5,3,2,3,4,2,2
36,Female,No,424.0,2.0,22.0,2,4,4,3,4,5,3,3
29,Male,Yes,235.0,19.0,5.0,5,4,3,5,4,4,2,5
21,Female,No,1891.0,4.0,2.0,1,1,4,2,3,5,1,1
31,Male,No,764.0,31.0,7.0,2,3,4,2,4,5,3,1
30,Male,No,474.0,7.0,12.0,4,2,4,3,3,4,3,4
48,Female,Yes,478.0,10.0,18.0,5,5,5,5,3,4,2,3
19,Male,No,298.0,13.0,3.0,1,3,3,2,4,3,1,2
40,Female,Yes,300.0,6.0,8.0,1,3,3,1,3,1,4,1
45,Female,No,477.0,6.0,1.0,3,1,3,2,5,4,1,1
37,Male,No,2123.0,7.0,1.0,4,3,3,3,3,3,1,3
60,Female,Yes,3169.0,0.0,3.0,2,2,3,2,4,3,3,2
27,Female,No,467.0,4.0,0.0,4,3,4,1,4,3,4,3
27,Male,No,442.0,7.0,3.0,1,3,5,1,3,4,1,1
59,Male,No,432.0,13.0,12.0,5,5,1,3,4,3,3,5
30,Male,No,2252.0,28.0,0.0,3,5,4,3,4,4,4,4
36,Female,No,540.0,7.0,11.0,2,2,5,1,3,3,1,1
48,Female,No,573.0,6.0,3.0,2,1,5,3,5,3,3,3
53,Female,Yes,526.0,3.0,37.0,3,5,4,4,4,4,1,3
33,Male,No,456.0,36.0,14.0,3,2,3,5,4,4,4,2
49,Female,No,546.0,0.0,2.0,1,3,5,2,5,2,4,1
44,Male,No,445.0,9.0,5.0,3,2,4,2,3,2,5,1
48,Female,Yes,622.0,1.0,11.0,4,3,2,4,4,4,2,4
23,Male,Yes,2300.0,2.0,9.0,1,2,4,2,2,3,2,1
45,Female,Yes,296.0,10.0,3.0,1,1,4,2,4,2,2,1
43,Female,No,2679.0,5.0,13.0,3,4,4,3,4,3,1,4
27,Female,Yes,489.0,2.0,18.0,4,3,3,4,4,3,1,2
41,Female,No,599.0,19.0,12.0,3,3,2,4,3,4,4,3
51,Male,Yes,198.0,19.0,17.0,3,3,2,4,4,5,4,4
20,Female,No,431.0,3.0,17.0,3,2,4,2,5,4,1,2
22,Male,No,2473.0,5.0,3.0,2,4,4,3,5,4,4,3
39,Female,Yes,330.0,19.0,0.0,3,2,2,3,5,2,3,2
32,Male,Yes,301.0,5.0,4.0,2,4,4,5,5,4,2,5
41,Female,Yes,974.0,6.0,21.0,2,4,3,3,4,2,5,2
30,Male,Yes,479.0,12.0,3.0,2,1,5,2,4,4,5,2
45,Male,No,477.0,11.0,7.0,3,4,2,4,4,4,1,4
51,Female,Yes,2134.0,24.0,6.0,5,5,1,5,4,2,1,4
46,Female,No,575.0,22.0,1.0,2,2,5,2,4,2,3,1
50,Male,No,2373.0,31.0,5.0,4,5,4,4,4,3,3,2
30,Male,No,2596.0,16.0,0.0,4,4,4,5,4,3,4,5
37,Male,No,2396.0,7.0,3.0,4,3,2,3,4,1,3,1
38,Female,Yes,210.0,3.0,2.0,1,1,4,1,4,4,1,1
33,Male,No,200.0,3.0,6.0,3,3,4,3,2,4,1,4
27,Female,Yes,475.0,4.0,1.0,1,3,3,3,4,4,4,2
33,Female,Yes,2615.0,9.0,37.0,3,3,2,2,4,4,4,1
40,Female,No,413.0,5.0,11.0,3,4,3,3,5,4,1,2
32,Male,No,2364.0,8.0,3.0,4,4,1,4,4,4,2,4
46,Female,No,457.0,2.0,9.0,4,4,1,5,4,4,2,4
36,Female,No,386.0,0.0,32.0,3,3,1,3,5,3,1,1
53,Male,No,2371.0,14.0,6.0,2,4,4,2,2,1,1,1
59,Male,No,141.0,6.0,8.0,3,3,3,3,4,4,1,3
40,Female,No,328.0,5.0,25.0,3,4,2,1,4,3,1,1
35,Female,No,2962.0,0.0,0.0,2,2,5,1,5,4,4,3
41,Male,No,437.0,6.0,4.0,1,3,5,2,4,2,3,1
60,Female,No,332.0,3.0,0.0,4,3,4,4,3,1,3,5
57,Female,No,2562.0,9.0,3.0,1,2,2,3,4,2,3,1
30,Female,No,2667.0,1.0,15.0,4,3,3,4,4,4,3,5
40,Male,Yes,2014.0,6.0,11.0,1,3,1,1,4,4,4,1
48,Male,Yes,2529.0,9.0,10.0,3,1,1,3,4,5,5,2
43,Male,No,621.0,2.0,17.0,1,1,3,2,3,4,4,1
66,Female,Yes,2642.0,37.0,10.0,1,2,2,1,4,4,1,1
47,Male,No,2480.0,15.0,31.0,2,2,4,1,5,4,1,1
46,Male,No,2875.0,1.0,6.0,1,1,5,3,5,3,3,2
47,Male,No,376.0,5.0,2.0,4,1,3,3,5,4,1,4
39,Female,No,501.0,7.0,1.0,4,3,3,3,3,2,2,2
22,Female,Yes,2484.0,0.0,20.0,1,3,2,3,5,3,3,1
43,Female,Yes,2792.0,6.0,22.0,1,2,1,1,5,2,1,1
42,Female,No,2423.0,30.0,15.0,5,3,5,4,1,1,4,3
33,Female,No,1765.0,37.0,20.0,3,5,3,4,2,5,4,3
47,Male,Yes,2657.0,11.0,1.0,3,2,2,3,4,3,4,1
23,Male,No,303.0,3.0,18.0,2,1,4,4,3,2,4,1
32,Female,No,553.0,6.0,10.0,3,3,3,4,3,2,3,1
24,Female,No,491.0,17.0,14.0,1,3,5,1,4,2,2,1
50,Female,No,544.0,9.0,21.0,3,3,2,5,3,3,2,1
23,Male,No,647.0,0.0,5.0,5,4,3,5,4,4,3,5
39,Male,No,724.0,10.0,19.0,3,1,3,2,4,3,4,1
29,Male,Yes,2287.0,13.0,2.0,4,2,3,4,4,5,3,4
48,Female,Yes,105.0,8.0,12.0,3,1,2,1,5,4,2,1
22,Female,Yes,2190.0,2.0,1.0,4,2,3,3,1,2,1,1
33,Female,No,248.0,23.0,11.0,3,2,5,5,4,3,3,3
66,Female,Yes,503.0,4.0,1.0,5,4,3,5,4,3,4,5
37,Female,No,474.0,7.0,18.0,3,4,1,2,1,5,3,1
28,Female,No,521.0,8.0,10.0,1,1,4,4,1,4,3,1
60,Female,Yes,2619.0,9.0,8.0,2,4,3,4,4,4,2,4
29,Male,No,575.0,3.0,21.0,3,4,4,4,5,3,3,3
28,Female,No,3081.0,0.0,0.0,4,5,1,3,3,4,4,5
37,Female,Yes,2231.0,1.0,2.0,4,5,2,5,5,3,3,4
23,Male,Yes,2655.0,17.0,4.0,3,4,3,4,3,5,4,3
29,Male,No,2282.0,13.0,7.0,2,2,3,3,3,4,3,2
46,Male,Yes,1861.0,25.0,2.0,4,5,2,3,5,1,4,4
23,Female,No,605.0,3.0,1.0,1,3,1,2,3,4,3,1
39,Male,No,635.0,6.0,12.0,5,5,4,3,3,4,2,5
34,Male,Yes,1975.0,25.0,4.0,1,1,3,1,4,4,1,1
18,Male,No,531.0,5.0,64.0,2,4,3,3,3,5,3,1
31,Female,No,532.0,2.0,14.0,5,4,4,4,4,5,2,4
44,Female,Yes,441.0,7.0,5.0,2,4,1,4,5,3,3,2
35,Male,Yes,317.0,10.0,4.0,4,1,4,2,1,4,2,3
24,Male,No,474.0,4.0,0.0,3,5,1,5,1,3,3,4
40,Male,No,662.0,3.0,2.0,3,3,2,3,4,2,1,1
55,Male,Yes,2161.0,12.0,6.0,4,2,4,3,4,4,4,5
43,Male,No,2651.0,24.0,10.0,3,3,3,5,4,3,3,3
25,Female,No,637.0,2.0,24.0,3,3,4,1,3,4,3,3
23,Male,No,1859.0,3.0,7.0,5,2,3,2,2,4,2,2
26,Male,Yes,376.0,0.0,15.0,4,5,4,5,5,3,1,5
33,Female,Yes,2133.0,3.0,19.0,3,1,3,2,3,3,1,1
65,Male,Yes,1804.0,10.0,2.0,5,4,5,4,5,4,4,5
42,Female,No,1379.0,18.0,11.0,1,2,5,1,4,3,3,1
39,Male,No,484.0,6.0,7.0,1,1,4,1,4,5,5,1
48,Female,Yes,432.0,14.0,5.0,2,1,3,3,5,4,3,1
25,Female,No,610.0,5.0,15.0,1,2,3,2,4,2,2,1
50,Female,No,387.0,1.0,1.0,3,5,4,2,4,3,4,2
44,Male,Yes,310.0,12.0,23.0,4,4,5,2,2,2,2,1
33,Female,Yes,2346.0,10.0,4.0,4,3,3,5,4,5,2,5
29,Male,No,2559.0,20.0,9.0,3,2,4,2,3,3,1,1
29,Male,No,2360.0,2.0,6.0,1,2,5,1,1,3,3,1
29,Male,No,2089.0,0.0,10.0,4,3,5,4,3,4,2,4
31,Female,No,3552.0,2.0,6.0,3,2,3,2,5,3,1,2
33,Male,No,2898.0,15.0,14.0,2,2,2,3,3,4,1,1
27,Female,Yes,738.0,16.0,2.0,3,2,1,2,5,3,5,1
44,Female,No,544.0,7.0,9.0,3,1,4,1,5,2,3,1
35,Male,No,404.0,12.0,15.0,3,2,2,2,5,4,2,1
48,Male,No,542.0,7.0,3.0,2,3,4,4,4,3,2,4
45,Male,No,559.0,10.0,4.0,5,4,4,5,4,4,4,4
57,Male,No,178.0,14.0,8.0,3,3,2,1,4,1,1,1
20,Male,Yes,697.0,6.0,4.0,5,5,4,5,4,5,1,5
29,Female,No,649.0,12.0,5.0,3,2,2,3,4,4,1,3
32,Male,No,2965.0,7.0,4.0,5,4,5,5,3,2,3,4
42,Female,No,524.0,1.0,30.0,4,3,1,4,3,5,3,3
26,Male,No,510.0,12.0,9.0,4,3,1,5,3,4,1,2
33,Female,Yes,613.0,7.0,0.0,4,5,2,3,4,2,1,4
27,Female,Yes,2827.0,13.0,14.0,3,2,3,4,4,4,3,2
28,Female,No,1938.0,25.0,0.0,1,4,4,1,2,4,2,1
21,Male,Yes,593.0,52.0,3.0,2,4,3,3,2,5,4,4
32,Female,No,2515.0,13.0,11.0,5,4,2,4,2,5,1,2
25,Male,No,567.0,2.0,2.0,4,4,4,5,1,5,4,5
34,Male,No,1944.0,18.0,25.0,1,4,4,3,4,4,4,1
38,Female,No,2877.0,30.0,11.0,3,1,2,2,2,3,1,1
57,Female,Yes,653.0,27.0,8.0,5,5,3,4,2,4,5,4
47,Female,No,522.0,1.0,2.0,4,5,1,2,4,4,3,4
40,Female,No,289.0,4.0,1.0,2,1,3,2,5,5,1,2
35,Male,No,740.0,2.0,2.0,3,4,2,3,3,4,4,3
42,Female,Yes,2231.0,7.0,25.0,5,4,3,4,1,3,1,2
38,Female,No,2700.0,36.0,19.0,3,3,4,3,3,5,5,2
29,Female,No,422.0,14.0,22.0,4,4,5,3,4,4,1,3
26,Male,Yes,2465.0,8.0,45.0,2,1,3,3,1,3,1,1
35,Female,No,494.0,12.0,10.0,3,4,2,3,3,5,1,2
36,Female,No,2191.0,12.0,6.0,4,2,2,5,5,4,1,4
25,Female,No,492.0,6.0,33.0,4,3,2,4,4,3,1,1
38,Female,No,654.0,9.0,2.0,5,2,4,1,3,2,2,2
42,Female,No,269.0,17.0,17.0,2,3,3,3,3,3,4,1
36,Female,No,2488.0,10.0,3.0,3,4,1,3,4,2,1,1
43,Male,Yes,2477.0,5.0,8.0,3,2,3,2,4,4,5,4
53,Male,No,2273.0,5.0,0.0,1,2,1,3,4,4,4,1
26,Female,No,555.0,3.0,10.0,1,3,2,3,5,3,3,1
27,Female,No,364.0,6.0,2.0,1,2,5,3,4,2,4,1
40,Male,Yes,362.0,9.0,5.0,5,4,2,3,4,4,3,5
48,Female,No,567.0,7.0,1.0,4,4,1,4,5,4,4,3
41,Male,No,2434.0,4.0,3.0,3,2,4,2,4,1,4,1
35,Male,Yes,575.0,9.0,10.0,1,4,1,3,4,2,1,1
23,Female,No,2598.0,1.0,1.0,1,2,4,4,4,3,2,1
56,Female,No,657.0,2.0,0.0,4,4,2,3,5,2,3,5
32,Female,Yes,2377.0,6.0,14.0,5,5,3,4,4,4,3,5
39,Female,No,2392.0,9.0,3.0,4,5,4,4,4,4,2,5
23,Female,No,2671.0,4.0,6.0,4,3,4,4,5,3,2,3
45,Male,Yes,324.0,17.0,2.0,2,1,4,2,2,5,2,2
54,Female,No,2272.0,1.0,8.0,1,1,3,1,1,5,3,1
41,Female,Yes,686.0,3.0,7.0,4,4,3,5,4,4,3,5
30,Male,Yes,3017.0,36.0,16.0,3,3,5,3,4,3,2,2
35,Female,No,607.0,2.0,6.0,3,2,2,4,3,3,3,2
22,Female,No,504.0,35.0,1.0,3,3,3,3,5,5,3,4
51,Female,No,542.0,2.0,2.0,4,3,4,5,4,1,5,4
31,Female,Yes,665.0,6.0,1.0,3,1,1,5,4,5,4,3
27,Female,Yes,334.0,7.0,11.0,5,3,3,5,2,4,1,5
28,Male,Yes,577.0,3.0,3.0,4,5,2,4,4,5,4,5
51,Male,Yes,563.0,21.0,21.0,2,1,3,1,2,2,4,1
48,Female,Yes,840.0,2.0,9.0,4,5,2,5,3,3,2,4
31,Female,No,677.0,5.0,1.0,3,3,4,2,4,3,1,1
39,Male,No,618.0,0.0,7.0,5,4,3,3,5,4,4,5
41,Male,No,2634.0,1.0,21.0,3,5,5,5,3,4,2,5
43,Female,No,2346.0,2.0,17.0,4,2,2,2,5,3,2,4
57,Female,Yes,2220.0,7.0,10.0,2,1,2,1,4,3,3,1
53,Male,No,683.0,5.0,11.0,3,4,4,2,3,1,2,2
42,Female,No,580.0,3.0,5.0,3,2,3,1,4,2,1,2
47,Female,No,2036.0,7.0,26.0,4,3,5,4,3,4,4,2
35,Female,Yes,1875.0,19.0,20.0,3,3,3,5,5,3,1,2
28,Female,No,189.0,8.0,2.0,4,4,5,5,4,2,4,5
44,Male,Yes,479.0,15.0,4.0,3,2,3,4,4,4,3,4
26,Female,No,397.0,10.0,7.0,2,3,3,2,5,4,3,1
33,Male,No,2519.0,41.0,9.0,1,3,3,1,3,2,3,1
32,Female,No,1979.0,11.0,19.0,1,2,2,3,5,5,3,1
29,Female,Yes,610.0,15.0,3.0,2,2,3,4,3,3,5,1
26,Male,Yes,2686.0,1.0,17.0,5,4,4,3,4,3,3,4
39,Male,No,734.0,10.0,9.0,1,3,5,2,3,2,2,1
41,Female,No,522.0,9.0,36.0,2,3,4,1,4,4,4,1
48,Male,Yes,487.0,0.0,1.0,4,5,3,4,2,3,2,5
31,Female,No,599.0,8.0,11.0,4,1,1,3,5,5,3,1
39,Male,Yes,429.0,10.0,1.0,2,3,2,1,4,5,1,2
35,Female,No,2579.0,11.0,6.0,4,4,3,5,4,4,3,5
54,Female,No,474.0,11.0,14.0,2,3,3,1,3,2,3,1
26,Male,No,2418.0,35.0,18.0,5,3,5,1,3,4,2,2
41,Female,Yes,2546.0,4.0,23.0,2,3,3,1,5,2,4,1
45,Female,No,478.0,7.0,11.0,2,4,4,4,3,2,4,1
21,Female,No,238.0,16.0,8.0,3,4,1,4,2,5,2,4
41,Male,No,2524.0,1.0,1.0,3,3,4,3,4,4,2,5
39,Female,No,416.0,2.0,2.0,2,3,3,1,4,2,1,1
33,Male,Yes,304.0,7.0,0.0,1,2,4,1,5,4,2,1
35,Female,No,2831.0,3.0,2.0,1,1,2,2,4,3,2,1
48,Male,Yes,2874.0,13.0,15.0,2,3,3,4,3,4,4,2
29,Female,No,460.0,6.0,10.0,3,5,3,2,4,5,1,2
40,Female,Yes,2390.0,7.0,1.0,5,5,2,5,3,3,3,4
36,Female,No,2685.0,14.0,44.0,4,3,4,5,3,2,3,3
